feat_jaccard_score,feat_cosine_similarity,feat_smatch,feat_bert_score,label
0.4,0.4795013893904377,0.5666666666666667,0.8198108,1
0.5,0.6156293786007013,0.5238095238095238,0.801376,1
0.7058823529411765,0.8063019950649749,0.6111111111111112,0.93796295,1
0.4285714285714285,0.4930961718936391,0.6181818181818182,0.87120706,1
0.4736842105263157,0.6114368498359932,0.45,0.87021714,0
0.5625,0.7249093137602463,0.4000000000000001,0.8812288,1
0.4444444444444444,0.7262787660517456,0.736842105263158,0.8958621,1
0.4285714285714285,0.7157495282199428,0.5185185185185185,0.84129304,0
0.6666666666666666,0.7420704738625649,0.3448275862068966,0.8535559,1
0.5769230769230769,0.6541235046540131,0.5277777777777778,0.8599388,1
0.2608695652173913,0.4271773518789205,0.5652173913043478,0.8332532,0
0.2941176470588235,0.3471495342872328,0.5128205128205129,0.8045719,0
0.3333333333333333,0.5039871445124138,0.3243243243243243,0.8071334,0
0.6,0.7491721346996154,0.5925925925925927,0.8696656,1
0.2666666666666666,0.5155949963487088,0.3673469387755102,0.8655074,0
0.4444444444444444,0.6082238669311724,0.2711864406779661,0.74280435,0
0.3157894736842105,0.5734101751795138,0.3846153846153846,0.8226132,1
0.6666666666666666,0.8340803670889547,0.47619047619047616,0.88057005,1
0.4615384615384615,0.6512037857704785,0.28205128205128205,0.82633775,1
0.5454545454545454,0.8089195832012825,0.6666666666666666,0.84312433,1
0.4666666666666667,0.6358825337878902,0.29411764705882354,0.8322032,0
0.65,0.7867056232861973,0.5846153846153846,0.9110838,1
0.8235294117647058,0.9201227350278948,0.3835616438356164,0.8937295,1
0.5714285714285714,0.7553070011519968,0.42424242424242425,0.8517281,1
0.2666666666666666,0.4256341081438682,0.5945945945945945,0.7942449,1
0.8571428571428571,0.7699660406150484,0.611764705882353,0.9077549,1
0.4444444444444444,0.6790117709238742,0.3733333333333333,0.85388005,1
0.5,0.6804965716184714,0.45,0.8697507,1
0.7391304347826086,0.9146082527771978,0.4444444444444445,0.9374463,1
0.6818181818181818,0.8385085854392578,0.6086956521739131,0.926692,1
0.56,0.7456030913453258,0.5647058823529412,0.83142316,1
0.3333333333333333,0.6175000383338496,0.6111111111111112,0.8080927,0
0.631578947368421,0.8384310334194656,0.5384615384615384,0.9200351,1
0.4,0.7235666954020518,0.5333333333333333,0.8613621,0
0.1538461538461538,0.2242983039406809,0.15217391304347827,0.74366534,0
0.3846153846153846,0.5151165196222116,0.4897959183673469,0.8799074,1
0.28,0.452344533104033,0.3037974683544304,0.8228908,1
0.6470588235294118,0.8545013445517678,0.375,0.8027736,1
0.6666666666666666,0.8913674636991692,0.5625,0.9217097,1
0.625,0.8689497252186937,0.6666666666666666,0.90777683,1
0.3636363636363636,0.5296967845139255,0.5306122448979592,0.86835754,0
0.2666666666666666,0.1933988954630205,0.25,0.8157735,0
0.1428571428571428,0.1237746022316856,0.25396825396825395,0.8089636,0
0.5833333333333334,0.8156988155932927,0.6585365853658537,0.94552577,1
0.3333333333333333,0.3847402845730212,0.48275862068965525,0.865569,0
0.3571428571428571,0.6584683075450686,0.5283018867924527,0.80411404,0
0.1578947368421052,0.2171146963308871,0.36666666666666664,0.8362721,1
0.2941176470588235,0.3128558523766144,0.39999999999999997,0.80463517,0
0.2307692307692307,0.2953166358369979,0.6111111111111112,0.8156781,0
0.6956521739130435,0.846954258190541,0.6495726495726495,0.9582417,1
0.3157894736842105,0.5797970690036185,0.4571428571428572,0.88289356,1
0.3076923076923077,0.3916655037840165,0.380952380952381,0.81183964,0
0.44,0.6523867994004515,0.4444444444444444,0.8905938,1
0.5714285714285714,0.6726020163868137,0.4931506849315068,0.85649055,1
0.3888888888888889,0.6771861830618982,0.39024390243902435,0.872353,1
0.3076923076923077,0.4609441783441443,0.3902439024390244,0.8295194,1
0.4375,0.4707252137262539,0.37499999999999994,0.87516475,0
0.8,0.908630533974282,0.42622950819672134,0.9377983,1
0.3636363636363636,0.6291910025538344,0.45454545454545453,0.84051806,1
0.782608695652174,0.8805061854496167,0.8518518518518519,0.95473796,1
0.65,0.6909372502993423,0.5151515151515151,0.91027564,1
0.36,0.6137125621292847,0.4210526315789474,0.86988294,1
0.391304347826087,0.5809537158149274,0.5974025974025974,0.82278275,1
0.2608695652173913,0.192012809726946,0.5098039215686274,0.7974927,0
0.2,0.1983409353878703,0.32558139534883723,0.6661499,0
0.2142857142857142,0.2920685063588131,0.16666666666666666,0.84085774,1
0.3,0.3341009738973051,0.31111111111111117,0.752532,0
0.7647058823529411,0.8716786910538119,0.4383561643835617,0.88466567,1
0.3157894736842105,0.3733164297674068,0.35,0.80979383,0
0.7272727272727273,0.8866107305751623,0.6464646464646465,0.91381806,1
0.6,0.6456055943097101,0.6279069767441862,0.9368699,1
1.0,1.0000000000000004,0.8181818181818182,0.9514967,1
0.5555555555555556,0.7105935366393263,0.45783132530120485,0.9049746,1
0.5263157894736842,0.6670904063284551,0.4266666666666667,0.8853465,0
0.4,0.545063223586975,0.6,0.786042,1
0.625,0.6572785944697086,0.6415094339622641,0.9318964,1
0.6842105263157895,0.7908927734454458,0.3157894736842105,0.89863867,1
0.5714285714285714,0.7990472818587316,0.5384615384615385,0.8838331,1
0.6666666666666666,0.775955939050465,0.7317073170731707,0.9333822,1
0.9285714285714286,0.968416175785394,0.6756756756756757,0.9433523,1
0.2631578947368421,0.3432171545645829,0.29090909090909095,0.75609124,0
0.4444444444444444,0.7027082832404316,0.5185185185185185,0.8826811,0
0.3529411764705882,0.4175195338349113,0.6229508196721311,0.8904888,1
0.65,0.8475277727345203,0.6857142857142857,0.92629683,1
0.8666666666666667,0.9142913242451663,0.736842105263158,0.9444691,1
0.3529411764705882,0.663536660296737,0.6229508196721311,0.9191838,1
0.3333333333333333,0.3229996009635663,0.5853658536585366,0.803937,0
0.5,0.7423384141103575,0.37735849056603776,0.8415091,1
0.5555555555555556,0.8699695423800049,0.38461538461538464,0.86099535,1
0.6,0.8092662217876774,0.42307692307692313,0.90733343,0
0.4615384615384615,0.5973493655727552,0.4878048780487805,0.74948704,1
0.5714285714285714,0.6874463146496588,0.6027397260273972,0.8892392,1
0.6666666666666666,0.8789192029169849,0.6461538461538462,0.9549366,1
0.2777777777777778,0.2142113373747395,0.39215686274509803,0.8721993,0
0.4705882352941176,0.5836889160744111,0.6391752577319587,0.91582006,1
0.1818181818181818,0.4346369383188037,0.21428571428571427,0.8221984,0
0.4545454545454545,0.560717124892465,0.5217391304347826,0.8825369,1
0.5882352941176471,0.6562548621881226,0.6774193548387097,0.9255283,1
0.6,0.8074506411707341,0.5128205128205129,0.9483918,1
0.6428571428571429,0.808540069702147,0.625,0.9198906,1
0.55,0.7521462290327965,0.5915492957746479,0.8400791,0
0.7142857142857143,0.798993513269081,0.7666666666666667,0.94045985,1
0.3529411764705882,0.554136781450822,0.31578947368421045,0.84624505,1
0.5833333333333334,0.7522221510875682,0.5490196078431373,0.87562585,0
0.5294117647058824,0.5070277524493011,0.4375,0.8464831,1
0.75,0.8314025918791119,0.5894736842105263,0.87044054,1
0.6470588235294118,0.8125551847118062,0.6666666666666667,0.89572144,1
0.3846153846153846,0.4793986625561406,0.2857142857142857,0.88084203,1
0.6666666666666666,0.8632918616901006,0.3582089552238806,0.88979214,1
0.4666666666666667,0.6025541214644559,0.4545454545454546,0.79360145,1
0.4705882352941176,0.559351755570454,0.4230769230769231,0.8326896,1
0.5555555555555556,0.7407317104484824,0.6451612903225806,0.91677094,0
0.6842105263157895,0.7902548299047273,0.4672897196261682,0.95213515,1
0.4117647058823529,0.600908398008789,0.676923076923077,0.7869799,1
0.4666666666666667,0.6763208529221102,0.4230769230769231,0.8037397,1
0.6666666666666666,0.7555404840967862,0.2926829268292683,0.92608327,1
0.2105263157894736,0.2018490687854544,0.4090909090909091,0.7779269,0
0.6111111111111112,0.7790056557305192,0.5573770491803278,0.89459306,1
0.6190476190476191,0.7871175827063224,0.7209302325581395,0.88642746,1
0.3684210526315789,0.624297648321223,0.625,0.90062094,1
0.6875,0.7518664971396192,0.46153846153846156,0.9221094,1
0.5294117647058824,0.6930276135448021,0.5945945945945946,0.8128943,1
0.4705882352941176,0.570796835598441,0.3733333333333333,0.855581,1
0.7727272727272727,0.8598375773802778,0.5,0.912006,1
0.5384615384615384,0.6287342743559616,0.5050505050505051,0.86648315,1
0.125,0.2081879977592991,0.5473684210526315,0.82678914,0
0.2222222222222222,0.3384266626805035,0.16216216216216214,0.8138583,1
0.238095238095238,0.4159242272478569,0.62,0.86944807,0
0.8888888888888888,0.940131334063543,0.7213114754098361,0.9511401,1
0.7058823529411765,0.902036398498356,0.7105263157894738,0.9567197,1
0.4375,0.3659392226534873,0.6567164179104478,0.9065384,1
0.4705882352941176,0.6163488503676948,0.8125,0.9085603,1
0.4,0.6877077248069065,0.6206896551724139,0.8322403,1
0.45,0.4741287003181676,0.26666666666666666,0.861889,1
0.8,0.8955710315447472,0.5858585858585859,0.9542213,1
0.0714285714285714,0.1720650371246157,0.15,0.7338737,0
0.9230769230769232,0.9734298642297928,0.5675675675675675,0.9013039,1
0.6363636363636364,0.6975891367549446,0.6382978723404256,0.8489001,0
0.4444444444444444,0.5955385926225517,0.4482758620689655,0.8554447,1
0.1764705882352941,0.2148511992562713,0.25,0.7550594,0
0.3529411764705882,0.5648550093614902,0.6727272727272727,0.8433959,1
0.5882352941176471,0.777373876264811,0.36363636363636365,0.91081876,1
0.2,0.354668257757572,0.48387096774193544,0.8452569,0
0.8666666666666667,0.9430488969818682,0.8076923076923077,0.9400372,1
1.0,1.0000000000000002,0.8787878787878788,0.9645261,1
0.1578947368421052,0.4000033044429157,0.42105263157894735,0.85154986,1
0.875,0.8269256515290186,0.8076923076923077,0.80920494,1
0.7857142857142857,0.8225684633530203,0.8615384615384615,0.9258626,1
0.3684210526315789,0.5343885155163861,0.5822784810126582,0.874869,1
0.4666666666666667,0.7645316674824536,0.4931506849315069,0.85937244,1
0.4117647058823529,0.5048562176926001,0.3773584905660377,0.82124025,1
0.6923076923076923,0.7484821254675667,0.7857142857142856,0.91837996,1
0.6190476190476191,0.7661508711372429,0.5,0.86503303,1
0.68,0.7864214612824321,0.5151515151515152,0.88943046,1
0.6470588235294118,0.8753036761911868,0.4,0.87275827,1
0.5555555555555556,0.7903610747689889,0.48101265822784817,0.861941,1
0.8181818181818182,0.9202034710355144,0.7796610169491525,0.916019,1
0.5652173913043478,0.6927632821091285,0.5,0.86288446,0
0.5,0.6033308282499117,0.6521739130434783,0.9363102,1
0.2105263157894736,0.2289585129245818,0.1728395061728395,0.7857542,0
0.6363636363636364,0.7960509094023754,0.5333333333333333,0.8820471,1
0.2631578947368421,0.3497853645678581,0.09374999999999999,0.75150704,0
0.3333333333333333,0.381696726315148,0.6190476190476191,0.85006416,1
0.8125,0.8126241522901333,0.8571428571428572,0.94595975,1
0.631578947368421,0.8076424146064989,0.2682926829268293,0.8577325,1
0.2941176470588235,0.5607428433939489,0.3181818181818182,0.74285144,1
0.4761904761904761,0.5968874472309365,0.5242718446601942,0.89025223,1
0.6,0.7091890463655557,0.6329113924050633,0.93154484,1
0.5238095238095238,0.6993613401440388,0.6153846153846154,0.8983948,0
0.75,0.8449859645028205,0.967741935483871,0.9463537,1
0.2941176470588235,0.2744137758319446,0.4117647058823529,0.8453879,0
0.5833333333333334,0.7374079263506351,0.5853658536585366,0.85561556,1
0.2142857142857142,0.4184848743950132,0.5185185185185186,0.7644094,0
0.4666666666666667,0.7371773950272533,0.78125,0.94412345,1
0.4166666666666667,0.5947760910924738,0.4897959183673469,0.8983737,1
0.5714285714285714,0.744349265852606,0.43750000000000006,0.8924168,1
0.3888888888888889,0.6523906642930903,0.5185185185185185,0.821566,1
0.4736842105263157,0.5406273416869299,0.6666666666666667,0.9214079,1
0.2857142857142857,0.4370921841293705,0.5205479452054795,0.81258124,0
0.5882352941176471,0.7697296816045215,0.5,0.9066677,0
0.6666666666666666,0.8036412335224213,0.5849056603773585,0.89523053,1
0.3333333333333333,0.5622206621586366,0.20689655172413793,0.8114768,1
0.3125,0.4326150143469982,0.22857142857142856,0.8461887,0
0.4705882352941176,0.4866382178720901,0.36363636363636365,0.7686522,0
0.5625,0.4711274739692015,0.2692307692307692,0.88220346,1
0.4210526315789473,0.5647490117236735,0.5263157894736842,0.84562075,1
0.6666666666666666,0.8646551363003104,0.42857142857142855,0.91536874,0
0.7272727272727273,0.6950965897665253,0.5964912280701754,0.9644927,1
0.7272727272727273,0.8454564581799558,0.8421052631578947,0.9495167,1
0.2857142857142857,0.4472713837679132,0.3636363636363636,0.8535837,0
0.3333333333333333,0.673146390007885,0.5483870967741935,0.79059416,1
0.5,0.6947448187984127,0.35294117647058826,0.80275005,1
0.7777777777777778,0.9198606868689267,0.5925925925925927,0.95157784,1
0.3846153846153846,0.5962951818194935,0.5853658536585366,0.8310207,1
0.25,0.3999467448192444,0.46511627906976744,0.8057247,0
0.4615384615384615,0.6156860588260519,0.41935483870967744,0.8346127,1
0.5454545454545454,0.8313732232081299,0.4864864864864864,0.8963063,1
0.3636363636363636,0.5688433216747204,0.2352941176470588,0.7594456,1
0.3181818181818182,0.3497997477435178,0.41666666666666663,0.8187318,0
0.5454545454545454,0.7457450691449379,0.5432098765432098,0.90357447,0
0.5,0.8607074605243767,0.33962264150943394,0.8138976,1
0.6521739130434783,0.8047490941005129,0.5000000000000001,0.90180373,1
0.2777777777777778,0.5416153826847804,0.46874999999999994,0.8287651,0
0.2857142857142857,0.537189868318432,0.5333333333333333,0.81176794,1
0.7368421052631579,0.9080577492959824,0.7222222222222222,0.96873283,1
0.4666666666666667,0.6922796231753154,0.7816091954022989,0.8622317,1
0.6,0.715641952270762,0.4848484848484849,0.8826393,1
0.45,0.7067679588402187,0.576271186440678,0.7893356,0
0.3888888888888889,0.5609273256076076,0.25,0.8509108,0
0.2857142857142857,0.4832748590302311,0.4054054054054054,0.77275735,1
0.5,0.5697360919555259,0.8125,0.90004003,1
0.5,0.7517755949402287,0.45454545454545453,0.9144025,1
0.6111111111111112,0.7468655028566811,0.6779661016949153,0.96060956,1
0.5238095238095238,0.5871723947444873,0.6666666666666666,0.9097245,1
0.5555555555555556,0.6603476608014194,0.52,0.8564563,1
0.55,0.6811978873585672,0.38383838383838387,0.8738995,0
0.3809523809523809,0.5037022361478249,0.4375,0.812195,1
0.25,0.6032185747074365,0.4827586206896552,0.84440106,0
0.4705882352941176,0.7687345053037494,0.7857142857142857,0.89212257,1
0.6842105263157895,0.6289127875788963,0.41975308641975306,0.85605013,1
0.5,0.8579388142871355,0.47058823529411764,0.8751816,1
0.2727272727272727,0.404044940271643,0.3950617283950617,0.824371,0
0.4375,0.6122554102766307,0.5555555555555556,0.89486617,1
0.2352941176470588,0.2239531677039929,0.5,0.8474125,1
0.8421052631578947,0.9570357069114084,0.4814814814814815,0.94578016,1
0.6363636363636364,0.820651243170722,0.5454545454545455,0.9217518,1
0.5384615384615384,0.7868420110546037,0.4528301886792453,0.8305572,1
0.6363636363636364,0.8273722507672949,0.7796610169491525,0.9008732,1
0.5,0.5623533834648065,0.5161290322580646,0.87442535,1
0.5454545454545454,0.6918162853037346,0.21739130434782608,0.90655696,1
0.7058823529411765,0.8557329601229914,0.7878787878787878,0.89552546,1
0.2142857142857142,0.3785333000308057,0.5,0.8534688,1
0.3461538461538461,0.5125729249202379,0.379746835443038,0.83643055,1
0.875,0.9339973085716216,0.33333333333333337,0.9398834,1
0.25,0.4804771944386272,0.42666666666666664,0.8058249,0
0.8181818181818182,0.9137563232925768,0.5365853658536585,0.9389099,1
0.631578947368421,0.7808462118796902,0.8703703703703703,0.93268603,1
0.3157894736842105,0.592705687123488,0.47826086956521735,0.8085855,0
0.5833333333333334,0.7272583962796583,0.5783132530120483,0.89437693,1
0.4285714285714285,0.6834225109341259,0.7000000000000001,0.8939747,0
0.6470588235294118,0.7696316612076901,0.2641509433962264,0.8792389,1
0.2941176470588235,0.4723944476679123,0.6530612244897959,0.7804638,1
0.2857142857142857,0.4478712971346558,0.5483870967741936,0.8630507,1
0.7647058823529411,0.961715902053689,0.6222222222222222,0.9060974,1
0.5714285714285714,0.8468917133164447,0.64,0.9073079,1
0.6875,0.8390689200157699,0.490566037735849,0.93566567,0
0.3333333333333333,0.4433249757974858,0.45454545454545453,0.76889956,0
0.6363636363636364,0.8149180232883384,0.5411764705882354,0.9154631,1
0.4705882352941176,0.6259362204187174,0.6031746031746033,0.86841047,1
0.5625,0.7028365119754134,0.3703703703703704,0.95391166,1
0.3,0.3119014731601991,0.40540540540540543,0.8175423,0
0.4,0.5686251704104954,0.3913043478260869,0.88863623,1
0.5555555555555556,0.6939801330638543,0.6666666666666666,0.8585294,0
0.5833333333333334,0.6892975349273143,0.5161290322580646,0.88484156,1
0.3125,0.3504710543634463,0.4888888888888889,0.7740672,1
0.3076923076923077,0.4883711672441541,0.4819277108433735,0.83223224,1
0.5882352941176471,0.6672212613014101,0.36619718309859156,0.9088835,0
0.5555555555555556,0.7839858316670536,0.6296296296296297,0.8423501,1
0.5,0.7178843234086258,0.33333333333333326,0.8699339,1
0.4347826086956521,0.5477480205970496,0.2857142857142857,0.87263536,1
0.6666666666666666,0.7677618676222902,0.5882352941176471,0.916012,1
0.3529411764705882,0.6089783495967531,0.36666666666666664,0.78162783,1
0.5,0.6686532640174409,0.8627450980392156,0.9417998,0
0.6842105263157895,0.8902724679150946,0.8888888888888888,0.9223188,1
0.4166666666666667,0.5142807938553846,0.7450980392156863,0.79267204,0
0.4545454545454545,0.5174088881737294,0.6,0.84807986,1
0.2857142857142857,0.3703888161542384,0.2692307692307692,0.75520885,0
1.0,1.0,0.6304347826086958,0.9893138,1
0.4444444444444444,0.5522845529315196,0.5714285714285715,0.835507,1
0.5,0.6533953549496995,0.6896551724137931,0.8139128,1
0.5,0.7068276657602194,0.6792452830188679,0.8430076,1
0.6428571428571429,0.7184064886537054,0.4814814814814815,0.89207923,0
0.5,0.811549696169167,0.6,0.86665,0
0.5789473684210527,0.7435817931958608,0.68,0.8874992,1
0.4,0.5953383912856383,0.30769230769230765,0.8047003,1
0.4615384615384615,0.6336346223368315,0.3333333333333333,0.8548752,1
0.6666666666666666,0.8091513153379313,0.3389830508474576,0.90452206,1
0.5625,0.761807968174214,0.64,0.8672343,1
0.3076923076923077,0.3669666417728215,0.08333333333333334,0.84652585,0
0.4285714285714285,0.6168265528247175,0.27027027027027023,0.77411073,1
0.625,0.7807647230964629,0.6382978723404256,0.83078074,0
0.5789473684210527,0.804546262694092,0.4814814814814815,0.9038561,1
0.4285714285714285,0.4708391730870379,0.6500000000000001,0.90831906,1
0.8181818181818182,0.873523096266706,0.6,0.8873582,1
0.3684210526315789,0.5202290050008502,0.4,0.7795246,0
0.3809523809523809,0.5062310679734997,0.40816326530612246,0.7708545,1
0.8333333333333334,0.8951915621948708,0.577319587628866,0.8839465,1
0.5263157894736842,0.759874570612306,0.6588235294117648,0.86683667,1
0.7142857142857143,0.8831047915622015,0.5263157894736842,0.9340437,0
0.55,0.6408226199206468,0.4935064935064935,0.84888816,1
0.3636363636363636,0.5566381189492764,0.45614035087719296,0.854839,0
0.7222222222222222,0.7700151758492423,0.5,0.9337932,1
0.625,0.6499927466504257,0.6461538461538462,0.8263049,0
0.3846153846153846,0.3832186671972599,0.6799999999999999,0.90940934,1
0.625,0.7361996725704266,0.5161290322580646,0.8517724,0
0.4444444444444444,0.6914347534862972,0.42857142857142855,0.7044833,0
0.5,0.7621774147231142,0.2727272727272727,0.81077176,1
0.4615384615384615,0.6396832202063025,0.5142857142857143,0.89102936,1
0.25,0.1394360833574699,0.3461538461538462,0.80230874,0
0.3636363636363636,0.5519488593225127,0.48421052631578954,0.8470029,0
0.4444444444444444,0.5812447062182008,0.2916666666666667,0.8777658,1
0.55,0.6288300675795515,0.5333333333333333,0.9406248,1
0.3809523809523809,0.5989940690937007,0.5205479452054794,0.8890881,0
0.5333333333333333,0.7904333864738757,0.5813953488372093,0.868236,1
0.9375,0.99005428860309,0.6521739130434783,0.8862826,1
0.6086956521739131,0.7975046195561195,0.4383561643835616,0.8933342,1
0.4375,0.4509897577319437,0.3561643835616438,0.8184595,1
0.375,0.6181422311785736,0.5135135135135135,0.85008544,1
0.5454545454545454,0.6251586147128696,0.588235294117647,0.8871986,1
0.4705882352941176,0.6842229970418682,0.4266666666666667,0.86880606,1
0.4333333333333333,0.5776167527919381,0.5679012345679012,0.85635805,0
0.1739130434782608,0.1252699324087005,0.10526315789473685,0.6247516,0
0.625,0.8234106833856047,0.7272727272727273,0.916852,0
0.2222222222222222,0.3958640214722063,0.25,0.81031036,0
0.3333333333333333,0.5539433219728808,0.47826086956521735,0.8254209,0
0.3684210526315789,0.6557008174881794,0.5454545454545454,0.8485814,0
0.125,0.3014910345895084,0.05128205128205128,0.8333439,1
0.2,0.4101280095508712,0.2777777777777778,0.8035254,1
0.3,0.5991439875298095,0.64,0.7242988,1
0.3529411764705882,0.542855281438981,0.5161290322580645,0.8348503,0
0.7333333333333333,0.8320272804726663,0.4307692307692308,0.8993828,1
0.5454545454545454,0.8105499545284369,0.5789473684210527,0.91585267,1
0.3125,0.4014549582627011,0.6222222222222223,0.9004443,0
0.4444444444444444,0.6899158908012689,0.39285714285714285,0.87513185,0
0.4545454545454545,0.7093283466065711,0.6060606060606062,0.8233932,0
0.36,0.6301050541157396,0.47727272727272724,0.7719546,0
0.3571428571428571,0.5751576855479825,0.5714285714285714,0.8100117,1
0.56,0.6852219059977186,0.37037037037037035,0.87742037,0
0.3888888888888889,0.7417900475417457,0.41935483870967744,0.8248966,1
0.5789473684210527,0.746590081235529,0.3125,0.8957831,1
0.6111111111111112,0.7003096070560904,0.28125,0.88562506,1
0.55,0.7710024310328205,0.7301587301587302,0.8981104,1
0.32,0.516200924332801,0.25352112676056343,0.768874,0
0.5714285714285714,0.6658009348989957,0.4,0.93880504,1
0.8695652173913043,0.9176359346174564,0.711864406779661,0.94718397,1
0.8421052631578947,0.907183309454791,0.7142857142857142,0.91948056,1
0.7083333333333334,0.8335982241794491,0.8604651162790697,0.9363341,1
0.2666666666666666,0.4868176100673546,0.25806451612903225,0.77353007,0
0.4736842105263157,0.6886199406543853,0.4358974358974359,0.8558919,1
0.3809523809523809,0.5645279369849376,0.5555555555555556,0.9119419,1
0.5769230769230769,0.769411215494618,0.4786324786324786,0.87310755,1
0.8333333333333334,0.8648515548078057,0.5,0.86558944,1
0.6666666666666666,0.8163620420244291,0.8888888888888888,0.9200135,1
0.6470588235294118,0.7351142568049951,0.6333333333333334,0.8155752,1
0.7142857142857143,0.8448443922310955,0.6567164179104478,0.92757595,1
0.3333333333333333,0.5545804473990745,0.5428571428571428,0.83733964,0
0.3333333333333333,0.5290909742628633,0.4814814814814815,0.8596515,1
0.1304347826086956,0.109304907449168,0.2777777777777778,0.56964886,0
0.5625,0.862447866080037,0.47058823529411764,0.8785737,1
0.3333333333333333,0.3731418246610374,0.4,0.90528065,1
0.0625,0.0793150255184572,0.27586206896551724,0.84492385,0
1.0,1.0,0.6984126984126984,0.9013454,1
0.625,0.813073628782359,0.6486486486486486,0.87703085,0
0.3684210526315789,0.5289078320552653,0.5060240963855422,0.85592484,1
0.25,0.4250183094919629,0.4,0.83183473,1
0.28,0.3832838958263709,0.4242424242424243,0.8009226,1
0.4375,0.5861538604456379,0.6206896551724138,0.88623655,1
0.4166666666666667,0.6218904836962266,0.43478260869565216,0.8024229,0
0.2777777777777778,0.4576791301959287,0.45901639344262296,0.82136387,0
0.6666666666666666,0.7965565489594867,0.5507246376811594,0.8495795,1
0.5,0.6753872198005064,0.8125,0.93011737,1
0.8461538461538461,0.9276478898089546,0.4477611940298507,0.84283215,1
0.2941176470588235,0.4067124069667915,0.52,0.82853925,1
0.8666666666666667,0.9633345876653432,0.7812500000000001,0.9469242,1
0.2,0.3340265660372694,0.43478260869565216,0.7385847,0
0.4444444444444444,0.5505717165539051,0.3846153846153846,0.813011,0
0.4375,0.5080915976210428,0.4,0.8254216,0
0.3125,0.6414312496958828,0.5660377358490566,0.8122691,0
0.6842105263157895,0.8254938004426512,0.631578947368421,0.91564447,1
0.8571428571428571,0.8880993049998946,0.5333333333333333,0.9678834,1
0.3125,0.4564865423585755,0.45454545454545453,0.86481744,1
0.7647058823529411,0.8731488245829994,0.7333333333333333,0.9402928,1
0.375,0.5529467092265772,0.6373626373626373,0.85762763,1
0.0,0.0,0.2978723404255319,0.85465336,0
