,Jaccard_Score,label
204,0.5384615384615384,0
205,1.0,1
206,0.5357142857142857,0
207,0.6,1
208,1.0,1
209,0.7142857142857143,1
210,0.8,0
211,1.0,0
212,0.5555555555555556,1
213,0.9230769230769231,1
214,0.68,0
215,0.6363636363636364,0
216,0.875,1
217,0.6153846153846154,1
218,0.6785714285714286,0
219,0.8333333333333334,1
220,0.6363636363636364,1
221,0.52,0
222,1.0,1
223,0.7142857142857143,1
224,0.782608695652174,1
225,0.5909090909090909,0
226,0.9047619047619048,1
227,0.5454545454545454,0
228,1.0,1
229,0.8461538461538461,0
230,0.5714285714285714,1
231,0.8461538461538461,1
232,0.7142857142857143,1
233,0.875,0
234,0.8461538461538461,1
235,0.6470588235294118,0
236,0.8333333333333334,1
237,0.7222222222222222,0
238,0.7692307692307693,0
239,0.8947368421052632,0
240,0.6363636363636364,0
241,0.8571428571428571,1
242,0.8888888888888888,1
243,1.0,0
244,0.7142857142857143,0
245,1.0,1
246,0.6666666666666666,0
247,0.8235294117647058,0
248,0.5555555555555556,0
249,0.5,1
250,0.6,0
251,0.625,0
252,0.9,1
253,0.625,1
254,0.5714285714285714,0
255,0.5833333333333334,1
256,0.6666666666666666,1
257,0.85,1
258,0.8888888888888888,0
259,1.0,0
260,0.6956521739130435,1
261,0.7307692307692307,0
262,0.6875,1
263,0.6470588235294118,1
264,0.8,0
265,0.8888888888888888,1
266,0.8235294117647058,1
267,0.7272727272727273,1
268,1.0,0
269,0.7333333333333333,1
270,0.84,1
271,0.7777777777777778,1
272,1.0,0
273,0.6470588235294118,1
274,0.8636363636363636,0
275,0.875,1
276,0.4666666666666667,1
277,1.0,0
278,0.8333333333333334,1
279,1.0,1
280,1.0,0
281,0.7142857142857143,1
282,0.75,1
283,0.5,0
284,1.0,0
285,0.9333333333333333,1
286,1.0,0
287,0.8571428571428571,0
288,0.6111111111111112,1
289,0.8,0
290,0.8461538461538461,1
291,0.6666666666666666,1
292,0.9285714285714286,1
293,0.8125,0
294,0.3333333333333333,0
295,0.52,0
296,0.7272727272727273,1
297,1.0,0
298,0.6666666666666666,1
299,0.6470588235294118,1
300,0.7391304347826086,0
301,1.0,1
302,0.7058823529411765,0
303,0.4,0
304,0.7391304347826086,1
305,0.5,0
306,0.9,0
307,0.8823529411764706,0
308,1.0,0
309,0.8888888888888888,0
310,1.0,0
311,0.9,1
312,0.7142857142857143,1
313,0.7058823529411765,0
314,0.8947368421052632,0
315,0.8095238095238095,1
316,0.4583333333333333,0
317,0.6086956521739131,0
318,1.0,0
319,0.9166666666666666,0
320,0.6666666666666666,1
321,0.8461538461538461,1
322,1.0,1
323,1.0,0
324,0.75,1
325,0.7777777777777778,1
326,0.5,1
327,0.75,0
328,0.8823529411764706,0
329,0.5,1
330,0.7894736842105263,0
331,0.85,1
332,0.8571428571428571,1
333,0.5,0
334,0.6875,1
335,0.7647058823529411,0
336,0.65,1
337,0.5,0
338,0.6363636363636364,1
339,0.8,1
340,0.8461538461538461,1
341,0.8235294117647058,0
342,0.6470588235294118,0
343,0.7368421052631579,0
344,0.6923076923076923,0
345,0.75,1
346,0.7894736842105263,1
347,0.7222222222222222,0
348,1.0,0
349,0.8,0
350,0.8,0
351,0.6153846153846154,0
352,0.8666666666666667,0
353,1.0,0
354,0.75,0
355,0.3888888888888889,0
356,1.0,1
357,0.7333333333333333,0
358,0.8125,0
359,1.0,0
360,0.8095238095238095,1
361,0.8,0
362,0.8,0
363,0.8095238095238095,1
364,0.7333333333333333,0
365,0.9130434782608695,0
366,0.9,1
367,0.6842105263157895,1
368,0.9130434782608695,0
369,0.92,0
370,0.7692307692307693,1
371,0.9090909090909091,1
372,0.25,0
373,0.8333333333333334,0
374,0.7083333333333334,1
375,0.8181818181818182,1
376,1.0,0
377,0.5454545454545454,0
378,0.75,0
379,1.0,0
380,1.0,0
381,0.8666666666666667,1
382,1.0,0
383,0.9411764705882353,0
384,0.8947368421052632,1
385,0.875,0
386,0.875,0
387,0.8823529411764706,0
388,0.6666666666666666,0
389,1.0,0
390,0.8181818181818182,0
391,0.6,0
392,0.7272727272727273,1
393,0.5882352941176471,0
394,1.0,1
395,0.7333333333333333,1
396,0.7333333333333333,1
397,1.0,0
398,0.6,1
399,0.5714285714285714,0
400,1.0,1
401,0.7647058823529411,0
402,0.42105263157894735,0
403,0.6,1
404,0.6842105263157895,1
405,0.9,0
406,0.6666666666666666,0
407,0.8823529411764706,1
408,0.7142857142857143,1
409,1.0,0
410,0.7,1
411,0.9411764705882353,1
412,0.9285714285714286,0
413,0.8823529411764706,0
414,0.8421052631578947,1
415,0.8571428571428571,1
416,0.9285714285714286,0
417,0.64,1
418,0.5555555555555556,0
419,1.0,0
420,0.8947368421052632,0
421,0.5333333333333333,1
422,0.9375,1
423,0.6875,1
424,0.5882352941176471,1
425,0.8181818181818182,1
426,1.0,1
427,0.8571428571428571,1
428,0.5714285714285714,1
429,0.4090909090909091,1
430,0.76,1
431,0.6666666666666666,0
432,0.7894736842105263,0
433,1.0,1
434,0.8571428571428571,1
435,0.65,1
436,0.6666666666666666,1
437,0.7647058823529411,1
438,1.0,1
439,0.9166666666666666,0
440,0.6,0
441,0.6666666666666666,1
442,0.6666666666666666,0
443,0.7777777777777778,0
444,0.8666666666666667,1
445,0.9333333333333333,1
446,1.0,1
447,1.0,1
448,0.9166666666666666,1
449,0.7777777777777778,1
450,0.92,1
451,0.6818181818181818,0
452,0.7777777777777778,1
453,0.631578947368421,0
454,0.875,0
455,0.7857142857142857,0
456,0.8571428571428571,0
457,0.8,0
458,0.6666666666666666,0
459,0.6363636363636364,0
460,0.9444444444444444,0
461,0.7894736842105263,1
462,0.7083333333333334,1
463,0.9230769230769231,1
464,0.8,1
465,1.0,1
466,0.7,1
467,0.9230769230769231,1
468,0.625,1
469,1.0,0
470,1.0,0
471,0.46153846153846156,1
472,0.625,1
473,0.8421052631578947,1
474,0.75,0
475,1.0,0
476,0.7368421052631579,0
477,0.75,0
478,1.0,1
479,0.6666666666666666,0
480,0.8125,1
481,0.8947368421052632,0
482,0.7368421052631579,1
483,0.8,1
484,0.8,1
485,0.8260869565217391,1
486,0.5652173913043478,0
487,0.6,0
488,0.76,1
489,0.7857142857142857,1
490,1.0,1
491,0.5,0
492,0.65,0
493,0.9333333333333333,1
494,0.8333333333333334,0
495,0.6428571428571429,0
496,0.3076923076923077,0
497,0.5238095238095238,0
498,0.631578947368421,0
499,0.5909090909090909,0
500,0.8,0
501,0.7142857142857143,0
502,1.0,0
503,0.9230769230769231,0
504,0.5714285714285714,0
505,0.8421052631578947,0
506,0.8125,1
507,1.0,1
508,0.8095238095238095,1
509,0.8888888888888888,1
510,0.84,0
511,0.875,1
512,0.8,0
513,0.8888888888888888,1
514,0.47368421052631576,0
515,0.7142857142857143,1
516,0.6666666666666666,0
517,0.5882352941176471,0
518,0.7727272727272727,1
519,0.6923076923076923,0
520,1.0,1
521,1.0,1
522,1.0,1
523,0.7222222222222222,1
524,0.9,0
525,1.0,1
526,0.8823529411764706,0
527,0.75,0
528,0.7692307692307693,1
529,0.8571428571428571,1
530,0.7777777777777778,1
531,0.8571428571428571,0
532,0.7777777777777778,0
533,0.7647058823529411,0
534,0.85,1
535,0.8,0
536,0.8,1
537,0.38461538461538464,0
538,0.4375,0
539,0.8125,1
540,0.8421052631578947,0
541,0.8095238095238095,1
542,0.8666666666666667,0
543,0.6666666666666666,1
544,0.8888888888888888,0
545,0.6666666666666666,1
546,0.8181818181818182,0
547,1.0,0
548,0.7333333333333333,0
549,0.8666666666666667,0
550,0.6,1
551,0.8333333333333334,0
552,0.875,0
553,0.6875,0
554,0.9285714285714286,0
555,0.47058823529411764,0
556,0.7333333333333333,0
557,0.5882352941176471,1
558,0.8888888888888888,0
559,0.7647058823529411,0
560,0.9090909090909091,0
561,0.7,0
562,0.5833333333333334,1
563,0.8461538461538461,1
564,1.0,1
565,0.6190476190476191,0
566,0.35714285714285715,1
567,0.8666666666666667,0
568,0.5625,0
569,0.8181818181818182,1
570,1.0,1
571,1.0,1
572,0.8333333333333334,0
573,1.0,0
574,0.7647058823529411,1
575,0.7894736842105263,0
576,0.7307692307692307,1
577,0.5454545454545454,1
578,0.84,1
579,1.0,0
580,0.8125,1
581,0.75,1
582,0.8333333333333334,1
583,1.0,0
584,0.875,0
585,0.75,1
586,0.8181818181818182,0
587,0.5714285714285714,0
588,0.5714285714285714,0
589,1.0,0
590,0.875,0
591,0.6470588235294118,0
592,0.625,1
593,0.7777777777777778,1
594,1.0,1
595,1.0,0
596,0.7,1
597,0.9333333333333333,1
598,0.75,1
599,0.4375,0
600,0.7142857142857143,0
601,0.625,0
602,0.8666666666666667,1
603,1.0,0
604,0.8823529411764706,1
605,0.8333333333333334,1
606,0.7222222222222222,0
607,0.55,0
608,1.0,0
609,0.8421052631578947,0
610,0.9090909090909091,0
611,0.8888888888888888,0
612,0.9375,0
613,0.8461538461538461,0
614,0.5333333333333333,0
615,1.0,0
616,0.5263157894736842,1
617,0.9,0
618,0.75,0
619,1.0,1
620,0.5,0
621,0.9,0
622,0.9090909090909091,1
623,0.6875,1
624,1.0,0
625,0.8,1
626,0.6666666666666666,0
627,0.8823529411764706,1
628,0.7727272727272727,0
629,1.0,0
630,1.0,1
631,0.7368421052631579,1
632,0.65,0
633,0.5789473684210527,1
634,0.7647058823529411,1
635,0.5882352941176471,1
636,1.0,1
637,0.9285714285714286,0
638,0.8421052631578947,0
639,0.5555555555555556,1
640,1.0,0
641,0.6363636363636364,1
642,0.9,0
643,0.875,1
644,0.7647058823529411,1
645,0.8,0
646,0.8333333333333334,0
647,0.6363636363636364,0
648,0.6666666666666666,1
649,1.0,0
650,0.8,0
651,1.0,1
652,0.9473684210526315,0
653,0.5555555555555556,1
654,0.8333333333333334,0
655,1.0,1
656,0.8888888888888888,0
657,0.8,0
658,0.6,0
659,0.5384615384615384,0
660,0.8,1
661,0.3,0
662,0.9090909090909091,0
663,0.7142857142857143,1
664,0.75,0
665,0.8888888888888888,0
666,0.7272727272727273,1
667,0.9166666666666666,0
668,0.75,0
669,0.8461538461538461,0
670,0.8461538461538461,0
671,0.5,0
672,0.8125,0
673,0.8571428571428571,0
674,0.9411764705882353,0
675,0.9090909090909091,1
676,0.8888888888888888,1
677,0.7692307692307693,0
678,0.9166666666666666,0
679,0.5357142857142857,1
680,0.7142857142857143,0
681,0.4444444444444444,0
682,0.5263157894736842,1
683,0.5555555555555556,1
684,0.8333333333333334,1
685,0.75,1
686,0.9090909090909091,0
687,1.0,0
688,0.9230769230769231,1
689,0.9375,0
690,0.7368421052631579,1
691,0.65,0
692,0.7391304347826086,0
693,1.0,0
694,0.6875,0
695,0.8181818181818182,0
696,0.6818181818181818,1
697,0.8461538461538461,0
698,0.8888888888888888,0
699,0.7647058823529411,0
700,0.5714285714285714,0
701,0.6666666666666666,0
702,0.6666666666666666,1
703,1.0,1
704,1.0,0
705,0.6470588235294118,0
706,0.5217391304347826,0
707,0.6666666666666666,0
708,1.0,0
709,0.7692307692307693,0
710,0.7857142857142857,1
711,1.0,0
712,0.7142857142857143,0
713,0.6190476190476191,0
714,0.5714285714285714,0
715,0.7368421052631579,1
716,1.0,1
717,0.7,0
718,1.0,1
719,0.47368421052631576,0
720,0.8235294117647058,0
721,0.8076923076923077,0
722,1.0,0
723,0.6875,0
724,0.9375,0
725,0.7272727272727273,0
726,1.0,1
727,0.8571428571428571,0
728,0.8095238095238095,0
729,0.8947368421052632,1
730,1.0,1
731,0.7857142857142857,1
732,0.9333333333333333,0
733,0.4,1
734,0.8947368421052632,1
735,0.7647058823529411,0
736,0.75,0
737,0.5,1
738,0.8888888888888888,1
739,0.9090909090909091,1
740,0.7222222222222222,0
741,0.8571428571428571,1
742,0.7272727272727273,1
743,0.7692307692307693,1
744,0.7272727272727273,0
745,0.8571428571428571,0
746,0.7142857142857143,0
747,1.0,1
748,0.5357142857142857,0
749,0.625,1
750,0.8076923076923077,0
751,1.0,0
752,0.6,0
753,0.8,0
754,0.8235294117647058,0
755,1.0,1
756,0.9473684210526315,0
757,0.8125,1
758,0.75,0
759,0.631578947368421,1
760,0.7857142857142857,0
761,0.8947368421052632,1
762,0.6428571428571429,0
763,0.8235294117647058,1
764,1.0,1
765,0.7272727272727273,1
766,0.7,0
767,0.75,1
768,0.7857142857142857,1
769,0.5,0
770,0.3333333333333333,1
771,1.0,0
772,0.875,0
773,1.0,1
774,0.6842105263157895,1
775,0.6666666666666666,0
776,0.7692307692307693,0
777,0.4166666666666667,0
778,0.6875,0
779,0.6190476190476191,0
780,0.8181818181818182,1
781,0.8125,0
782,0.6428571428571429,1
783,0.8181818181818182,0
784,0.8666666666666667,0
785,0.8421052631578947,0
786,0.7777777777777778,0
787,0.7142857142857143,1
788,0.9090909090909091,1
789,0.8666666666666667,0
790,0.8666666666666667,1
791,1.0,0
792,0.9166666666666666,0
793,0.7368421052631579,1
794,0.7058823529411765,0
795,0.8181818181818182,1
796,0.8235294117647058,1
797,0.8571428571428571,1
798,0.6666666666666666,1
799,0.875,1
800,0.5416666666666666,0
801,0.8571428571428571,1
802,0.6923076923076923,0
803,0.3333333333333333,0
804,0.7777777777777778,0
805,0.7777777777777778,0
806,1.0,1
807,0.8421052631578947,1
808,0.8666666666666667,0
809,0.8260869565217391,1
810,1.0,1
811,0.6470588235294118,0
812,1.0,0
813,0.7692307692307693,1
814,0.7222222222222222,1
815,1.0,1
816,0.8571428571428571,0
817,0.8571428571428571,1
818,0.75,0
819,0.6428571428571429,0
820,0.8333333333333334,0
821,1.0,1
822,1.0,0
823,0.7058823529411765,1
824,1.0,1
825,0.8235294117647058,1
826,0.8,1
827,0.7333333333333333,0
828,0.7391304347826086,0
829,0.875,1
830,1.0,1
831,0.9411764705882353,1
832,0.7777777777777778,0
833,1.0,0
834,0.9523809523809523,0
835,0.8571428571428571,1
836,0.782608695652174,0
837,0.7272727272727273,1
838,1.0,0
839,0.7058823529411765,0
840,0.64,0
841,1.0,0
842,0.7142857142857143,0
843,0.7857142857142857,0
844,0.75,0
845,0.8888888888888888,0
846,0.7058823529411765,1
847,0.7058823529411765,0
848,0.9444444444444444,1
849,0.8125,0
850,0.5909090909090909,0
851,0.782608695652174,0
852,0.6666666666666666,1
853,1.0,1
854,0.6470588235294118,1
855,0.9583333333333334,0
856,0.9166666666666666,0
857,1.0,0
858,0.875,0
859,0.6666666666666666,0
860,0.8,1
861,0.8,0
862,0.85,0
863,1.0,0
864,0.8235294117647058,0
865,0.6,0
866,0.8095238095238095,0
867,0.7142857142857143,0
868,0.9090909090909091,0
869,0.8823529411764706,0
870,0.7142857142857143,1
871,0.9375,0
872,0.7894736842105263,1
873,1.0,0
874,0.8333333333333334,1
875,0.8181818181818182,0
876,0.75,0
877,1.0,1
878,0.8823529411764706,1
879,0.6111111111111112,1
880,0.75,1
881,0.8888888888888888,0
882,0.7857142857142857,0
883,0.9090909090909091,0
884,1.0,0
885,0.3125,0
886,0.8,0
887,0.8421052631578947,0
888,0.8888888888888888,1
889,0.9,0
890,0.7894736842105263,0
891,1.0,1
892,1.0,1
893,0.6086956521739131,0
894,0.875,0
895,0.7368421052631579,0
896,0.7222222222222222,0
897,0.8333333333333334,1
898,0.75,0
899,0.9130434782608695,0
900,0.8235294117647058,1
901,0.6666666666666666,0
902,0.8,0
903,0.7647058823529411,1
904,0.7083333333333334,0
905,0.5333333333333333,1
906,0.6363636363636364,0
907,0.6428571428571429,0
908,0.8095238095238095,0
909,0.9411764705882353,0
910,0.8,1
911,1.0,0
912,0.65,0
913,0.8181818181818182,1
914,1.0,0
915,0.9,1
916,0.7142857142857143,0
917,0.76,0
918,0.8666666666666667,1
919,0.9230769230769231,1
920,0.8235294117647058,0
921,0.45,0
922,0.9523809523809523,1
923,0.7142857142857143,0
924,0.7142857142857143,1
925,0.8181818181818182,0
926,0.76,1
927,0.7777777777777778,0
928,0.75,0
929,0.6875,1
930,0.6363636363636364,0
931,0.8095238095238095,0
932,0.7222222222222222,1
933,1.0,0
934,0.7692307692307693,0
935,0.8095238095238095,1
936,0.5,1
937,1.0,0
938,1.0,1
939,0.7142857142857143,1
940,0.7142857142857143,0
941,0.7692307692307693,1
942,0.8666666666666667,0
943,0.8235294117647058,0
944,0.8333333333333334,0
945,0.7777777777777778,0
946,0.6428571428571429,1
947,1.0,0
948,1.0,1
949,0.7,0
950,0.8,0
951,0.0,0
952,0.6,1
953,0.8333333333333334,0
954,0.8095238095238095,0
955,0.8,1
956,0.5833333333333334,1
957,0.8846153846153846,1
958,0.6363636363636364,1
959,0.5333333333333333,0
960,1.0,1
961,0.7916666666666666,1
962,0.8571428571428571,0
963,0.7368421052631579,0
964,0.8571428571428571,1
965,0.8571428571428571,1
966,1.0,0
967,0.9230769230769231,1
968,0.8235294117647058,0
969,1.0,0
970,0.8235294117647058,1
971,0.9166666666666666,1
972,0.7333333333333333,0
973,0.9473684210526315,1
974,0.6956521739130435,0
975,0.65,1
976,1.0,0
977,0.8095238095238095,1
978,0.8095238095238095,1
979,0.8666666666666667,1
980,0.875,1
981,0.8888888888888888,0
982,0.6470588235294118,1
983,0.6842105263157895,0
984,0.7058823529411765,0
985,1.0,1
986,0.7307692307692307,0
987,0.5909090909090909,1
988,1.0,0
989,0.9,1
990,0.7,0
991,0.8125,1
992,0.8947368421052632,0
993,0.7857142857142857,1
994,1.0,0
995,0.875,0
996,0.875,1
997,0.7368421052631579,1
998,0.7333333333333333,0
999,0.7083333333333334,0
1000,0.6,1
1001,0.7692307692307693,0
1002,1.0,0
1003,0.7647058823529411,1
1004,0.8095238095238095,0
1005,1.0,1
1006,0.8333333333333334,1
1007,0.5,0
1008,0.7777777777777778,0
1009,0.8235294117647058,0
1010,0.7222222222222222,0
1011,0.8181818181818182,1
1012,0.7368421052631579,0
1013,0.7142857142857143,0
1014,0.7333333333333333,0
1015,0.7727272727272727,1
1016,0.7333333333333333,1
1017,0.7142857142857143,1
1018,0.6153846153846154,1
1019,1.0,1
1020,0.6,1
1021,1.0,1
1022,0.875,1
1023,0.8,1
1024,0.8823529411764706,1
1025,0.9375,0
1026,0.85,0
1027,0.875,1
1028,0.6190476190476191,0
1029,0.9411764705882353,1
1030,0.7777777777777778,0
1031,0.875,1
1032,1.0,1
1033,0.9285714285714286,0
1034,0.8888888888888888,1
1035,0.8235294117647058,0
1036,0.4090909090909091,0
1037,0.8260869565217391,0
1038,0.8125,0
1039,1.0,0
1040,0.7142857142857143,0
1041,1.0,0
1042,0.8823529411764706,0
1043,0.7692307692307693,0
1044,0.75,1
1045,0.8823529411764706,0
1046,0.8,0
1047,0.9333333333333333,0
1048,1.0,1
1049,1.0,0
1050,0.6666666666666666,1
1051,1.0,1
1052,0.9,0
1053,1.0,0
1054,0.5833333333333334,1
1055,0.8125,0
1056,0.8666666666666667,0
1057,0.8421052631578947,1
1058,0.8181818181818182,0
1059,0.8571428571428571,0
1060,0.6,1
1061,0.8,0
1062,0.8666666666666667,1
1063,1.0,0
1064,0.8333333333333334,1
1065,0.8666666666666667,0
1066,1.0,1
1067,0.8571428571428571,0
1068,0.56,0
1069,0.75,1
1070,0.375,0
1071,0.8,1
1072,0.7777777777777778,1
1073,0.75,0
1074,0.9090909090909091,0
1075,0.7,0
1076,0.6363636363636364,1
1077,0.6111111111111112,0
1078,0.6111111111111112,0
1079,1.0,1
1080,0.8333333333333334,0
1081,0.48148148148148145,1
1082,0.8260869565217391,0
1083,1.0,0
1084,0.75,1
1085,0.8461538461538461,1
1086,1.0,1
1087,0.5217391304347826,0
1088,0.8333333333333334,1
1089,0.7272727272727273,1
1090,0.8666666666666667,0
1091,0.8571428571428571,1
1092,0.5714285714285714,1
1093,0.8947368421052632,0
1094,0.7857142857142857,0
1095,0.8461538461538461,0
1096,0.7692307692307693,1
1097,1.0,0
1098,1.0,1
1099,0.9473684210526315,1
1100,0.8333333333333334,0
1101,0.45454545454545453,0
1102,0.8461538461538461,0
1103,0.9047619047619048,1
1104,0.65,0
1105,0.8235294117647058,1
1106,0.8333333333333334,1
1107,0.9375,1
1108,0.8181818181818182,0
1109,0.7333333333333333,1
1110,0.75,0
1111,1.0,1
1112,0.8,1
1113,0.875,0
1114,0.8260869565217391,0
1115,0.7647058823529411,0
1116,0.5217391304347826,0
1117,0.8095238095238095,0
1118,1.0,0
1119,0.9473684210526315,0
1120,0.8181818181818182,1
1121,0.7777777777777778,1
1122,0.5333333333333333,0
1123,1.0,0
1124,1.0,1
1125,0.9285714285714286,1
1126,0.7857142857142857,1
1127,0.5294117647058824,0
1128,0.5,0
1129,0.8333333333333334,1
1130,0.8,0
1131,0.8,1
1132,0.9,1
1133,0.6666666666666666,0
1134,0.75,0
1135,1.0,1
1136,0.6666666666666666,1
1137,0.6666666666666666,1
1138,0.8235294117647058,0
1139,1.0,1
1140,1.0,1
1141,0.8,1
1142,0.7272727272727273,0
1143,0.5,0
1144,0.8823529411764706,0
1145,1.0,0
1146,0.9333333333333333,1
1147,0.7777777777777778,0
1148,1.0,1
1149,0.4666666666666667,0
1150,0.8333333333333334,1
1151,0.75,0
1152,0.8461538461538461,1
1153,0.4,0
1154,0.9230769230769231,1
1155,0.8823529411764706,0
1156,0.8,0
1157,0.7333333333333333,0
1158,0.9285714285714286,0
1159,0.7391304347826086,1
1160,0.5555555555555556,1
1161,0.9090909090909091,0
1162,0.6842105263157895,0
1163,0.7777777777777778,0
1164,0.75,0
1165,0.8823529411764706,0
1166,0.8636363636363636,0
1167,0.6875,1
1168,0.7777777777777778,1
1169,0.6923076923076923,1
1170,0.8333333333333334,1
1171,1.0,1
1172,0.8181818181818182,0
1173,0.9333333333333333,0
1174,0.8421052631578947,0
1175,0.5,0
1176,0.9,1
1177,0.8421052631578947,1
1178,0.9047619047619048,0
1179,0.8,1
1180,0.9166666666666666,1
1181,0.8461538461538461,1
1182,1.0,0
1183,0.6190476190476191,1
1184,0.3888888888888889,0
1185,0.6956521739130435,0
1186,0.5,0
1187,0.7272727272727273,1
1188,1.0,0
1189,0.85,1
1190,0.7857142857142857,0
1191,0.8260869565217391,1
1192,0.6153846153846154,0
1193,0.7647058823529411,0
1194,1.0,1
1195,0.55,0
1196,0.6111111111111112,1
1197,0.8571428571428571,0
1198,0.75,0
1199,0.95,1
1200,0.42105263157894735,0
1201,0.72,1
1202,1.0,0
1203,1.0,0
1204,0.8,1
1205,1.0,0
1206,0.7142857142857143,1
1207,1.0,0
1208,0.8,0
1209,0.6666666666666666,0
1210,0.7142857142857143,0
1211,1.0,0
1212,0.5238095238095238,0
1213,0.8947368421052632,1
1214,0.6923076923076923,1
1215,0.72,0
1216,0.8461538461538461,1
1217,0.35294117647058826,0
1218,1.0,1
1219,0.8947368421052632,0
1220,0.8823529411764706,1
1221,0.8636363636363636,1
1222,0.9,0
1223,0.9375,1
1224,0.5714285714285714,0
1225,1.0,0
1226,0.5833333333333334,0
1227,0.8095238095238095,0
1228,0.47058823529411764,0
1229,1.0,1
1230,0.7777777777777778,0
1231,0.75,1
1232,0.8333333333333334,1
1233,0.9285714285714286,0
1234,0.8888888888888888,0
1235,0.8333333333333334,1
